@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2}

@data
1088,'2019/12/08 21:59:28:247',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1089,'2019/12/08 21:59:28:265',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1090,'2019/12/08 21:59:28:293',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1091,'2019/12/08 21:59:28:297',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1092,'2019/12/08 21:59:28:314',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1093,'2019/12/08 21:59:28:342',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1094,'2019/12/08 21:59:28:347',2,0.30601,0.096942,-0.013247,0.915369,1.040904,0.689728,0.287794,0.110375,2
1095,'2019/12/08 21:59:28:363',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1096,'2019/12/08 21:59:28:392',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1097,'2019/12/08 21:59:28:397',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1098,'2019/12/08 21:59:28:414',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1099,'2019/12/08 21:59:28:443',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1100,'2019/12/08 21:59:28:447',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1101,'2019/12/08 21:59:28:464',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1102,'2019/12/08 21:59:28:493',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1103,'2019/12/08 21:59:28:499',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1104,'2019/12/08 21:59:28:514',2,0.297467,0.119301,-0.017345,0.909804,1.031384,0.72284,0.284729,0.139724,2
1105,'2019/12/08 21:59:28:543',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1106,'2019/12/08 21:59:28:547',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1107,'2019/12/08 21:59:28:565',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1108,'2019/12/08 21:59:28:592',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1109,'2019/12/08 21:59:28:598',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1110,'2019/12/08 21:59:28:616',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1111,'2019/12/08 21:59:28:645',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1112,'2019/12/08 21:59:28:651',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1113,'2019/12/08 21:59:28:669',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1114,'2019/12/08 21:59:28:693',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1115,'2019/12/08 21:59:28:699',2,0.318897,0.136868,-0.012088,0.973101,1.024004,0.691939,0.313976,0.133589,2
1116,'2019/12/08 21:59:28:717',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1117,'2019/12/08 21:59:28:742',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1118,'2019/12/08 21:59:28:748',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1119,'2019/12/08 21:59:28:765',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1120,'2019/12/08 21:59:28:794',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1121,'2019/12/08 21:59:28:798',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1122,'2019/12/08 21:59:28:814',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1123,'2019/12/08 21:59:28:843',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1124,'2019/12/08 21:59:28:848',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1125,'2019/12/08 21:59:28:865',2,0.397214,0.171362,-0.002429,0.965872,1.007532,0.667929,0.408102,0.155614,2
1126,'2019/12/08 21:59:28:893',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1127,'2019/12/08 21:59:28:897',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1128,'2019/12/08 21:59:28:914',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1129,'2019/12/08 21:59:28:942',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1130,'2019/12/08 21:59:28:947',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1131,'2019/12/08 21:59:28:963',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1132,'2019/12/08 21:59:28:992',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1133,'2019/12/08 21:59:28:996',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1134,'2019/12/08 21:59:29:014',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1135,'2019/12/08 21:59:29:043',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1136,'2019/12/08 21:59:29:046',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1137,'2019/12/08 21:59:29:063',2,0.455069,0.244515,0.005469,0.96231,0.949962,0.805023,0.467775,0.230883,2
1138,'2019/12/08 21:59:29:093',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1139,'2019/12/08 21:59:29:096',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1140,'2019/12/08 21:59:29:112',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1141,'2019/12/08 21:59:29:141',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1142,'2019/12/08 21:59:29:145',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1143,'2019/12/08 21:59:29:161',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1144,'2019/12/08 21:59:29:192',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1145,'2019/12/08 21:59:29:195',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1146,'2019/12/08 21:59:29:211',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1147,'2019/12/08 21:59:29:241',2,0.511101,0.272051,0.002847,0.963502,1.00553,0.712473,0.495434,0.263535,2
1148,'2019/12/08 21:59:29:244',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1149,'2019/12/08 21:59:29:260',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1150,'2019/12/08 21:59:29:291',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1151,'2019/12/08 21:59:29:293',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1152,'2019/12/08 21:59:29:310',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1153,'2019/12/08 21:59:29:342',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1154,'2019/12/08 21:59:29:345',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1155,'2019/12/08 21:59:29:362',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1156,'2019/12/08 21:59:29:392',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1157,'2019/12/08 21:59:29:396',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1158,'2019/12/08 21:59:29:410',2,0.511066,0.297722,0.002829,0.912952,1.009694,0.6998,0.546444,0.288409,2
1159,'2019/12/08 21:59:29:441',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1160,'2019/12/08 21:59:29:443',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1161,'2019/12/08 21:59:29:461',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1162,'2019/12/08 21:59:29:491',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1163,'2019/12/08 21:59:29:493',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1164,'2019/12/08 21:59:29:511',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1165,'2019/12/08 21:59:29:542',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1166,'2019/12/08 21:59:29:545',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1167,'2019/12/08 21:59:29:563',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1168,'2019/12/08 21:59:29:591',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1169,'2019/12/08 21:59:29:594',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1170,'2019/12/08 21:59:29:610',2,0.517793,0.30542,0.000735,0.888191,1.024665,0.646304,0.565465,0.30333,2
1171,'2019/12/08 21:59:29:641',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1172,'2019/12/08 21:59:29:643',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1173,'2019/12/08 21:59:29:660',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1174,'2019/12/08 21:59:29:691',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1175,'2019/12/08 21:59:29:695',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1176,'2019/12/08 21:59:29:709',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1177,'2019/12/08 21:59:29:741',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1178,'2019/12/08 21:59:29:744',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1179,'2019/12/08 21:59:29:761',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1180,'2019/12/08 21:59:29:792',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1181,'2019/12/08 21:59:29:795',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1182,'2019/12/08 21:59:29:810',2,0.527273,0.321912,0.019657,0.90941,1.050473,0.499703,0.555855,0.311321,2
1183,'2019/12/08 21:59:29:840',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1184,'2019/12/08 21:59:29:842',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1185,'2019/12/08 21:59:29:859',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1186,'2019/12/08 21:59:29:891',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1187,'2019/12/08 21:59:29:893',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1188,'2019/12/08 21:59:29:910',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1189,'2019/12/08 21:59:29:942',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1190,'2019/12/08 21:59:29:945',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1191,'2019/12/08 21:59:29:962',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1192,'2019/12/08 21:59:29:991',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1193,'2019/12/08 21:59:29:995',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1194,'2019/12/08 21:59:30:010',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1195,'2019/12/08 21:59:30:041',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1196,'2019/12/08 21:59:30:043',2,0.530157,0.329628,0.021833,0.937444,1.018351,0.71474,0.543667,0.312566,2
1197,'2019/12/08 21:59:30:059',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1198,'2019/12/08 21:59:30:090',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1199,'2019/12/08 21:59:30:094',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1200,'2019/12/08 21:59:30:111',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1201,'2019/12/08 21:59:30:142',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1202,'2019/12/08 21:59:30:145',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1203,'2019/12/08 21:59:30:161',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1204,'2019/12/08 21:59:30:193',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1205,'2019/12/08 21:59:30:197',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1206,'2019/12/08 21:59:30:211',2,0.524079,0.380547,0.026274,0.949632,1.022215,0.721861,0.552396,0.357602,2
1207,'2019/12/08 21:59:30:241',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1208,'2019/12/08 21:59:30:243',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1209,'2019/12/08 21:59:30:259',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1210,'2019/12/08 21:59:30:290',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1211,'2019/12/08 21:59:30:292',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1212,'2019/12/08 21:59:30:310',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1213,'2019/12/08 21:59:30:342',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1214,'2019/12/08 21:59:30:344',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1215,'2019/12/08 21:59:30:361',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1216,'2019/12/08 21:59:30:390',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1217,'2019/12/08 21:59:30:392',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1218,'2019/12/08 21:59:30:409',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1219,'2019/12/08 21:59:30:441',2,0.527985,0.37803,0.031405,0.988309,1.018711,0.721795,0.534577,0.349386,2
1220,'2019/12/08 21:59:30:443',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1221,'2019/12/08 21:59:30:459',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1222,'2019/12/08 21:59:30:490',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1223,'2019/12/08 21:59:30:493',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1224,'2019/12/08 21:59:30:509',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1225,'2019/12/08 21:59:30:541',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1226,'2019/12/08 21:59:30:543',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1227,'2019/12/08 21:59:30:561',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1228,'2019/12/08 21:59:30:591',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1229,'2019/12/08 21:59:30:594',2,0.534316,0.369494,0.040146,0.979442,1.034408,0.63532,0.532842,0.328226,2
1230,'2019/12/08 21:59:30:610',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1231,'2019/12/08 21:59:30:641',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1232,'2019/12/08 21:59:30:643',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1233,'2019/12/08 21:59:30:660',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1234,'2019/12/08 21:59:30:691',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1235,'2019/12/08 21:59:30:693',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1236,'2019/12/08 21:59:30:710',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1237,'2019/12/08 21:59:30:742',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1238,'2019/12/08 21:59:30:744',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1239,'2019/12/08 21:59:30:760',2,0.488203,0.345032,0.036513,0.951185,1.013705,0.709907,0.514378,0.359773,2
1240,'2019/12/08 21:59:30:791',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1241,'2019/12/08 21:59:30:793',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1242,'2019/12/08 21:59:30:810',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1243,'2019/12/08 21:59:30:840',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1244,'2019/12/08 21:59:30:844',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1245,'2019/12/08 21:59:30:860',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1246,'2019/12/08 21:59:30:892',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1247,'2019/12/08 21:59:30:896',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1248,'2019/12/08 21:59:30:911',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1249,'2019/12/08 21:59:30:941',2,0.428798,0.282145,0.044505,0.954119,1.000704,0.720115,0.467774,0.303758,2
1250,'2019/12/08 21:59:30:944',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1251,'2019/12/08 21:59:30:960',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1252,'2019/12/08 21:59:31:001',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1253,'2019/12/08 21:59:31:004',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1254,'2019/12/08 21:59:31:041',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1255,'2019/12/08 21:59:31:044',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1256,'2019/12/08 21:59:31:061',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1257,'2019/12/08 21:59:31:092',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1258,'2019/12/08 21:59:31:096',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1259,'2019/12/08 21:59:31:111',2,0.363054,0.233642,0.036227,0.948155,1.015024,0.717687,0.383192,0.212511,2
1260,'2019/12/08 21:59:31:143',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1261,'2019/12/08 21:59:31:145',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1262,'2019/12/08 21:59:31:162',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1263,'2019/12/08 21:59:31:189',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1264,'2019/12/08 21:59:31:194',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1265,'2019/12/08 21:59:31:210',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1266,'2019/12/08 21:59:31:241',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1267,'2019/12/08 21:59:31:244',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1268,'2019/12/08 21:59:31:261',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1269,'2019/12/08 21:59:31:290',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1270,'2019/12/08 21:59:31:293',2,0.375997,0.169032,0.016971,0.935029,1.009505,0.768699,0.361378,0.175932,2
1271,'2019/12/08 21:59:31:310',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1272,'2019/12/08 21:59:31:340',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1273,'2019/12/08 21:59:31:342',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1274,'2019/12/08 21:59:31:360',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1275,'2019/12/08 21:59:31:391',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1276,'2019/12/08 21:59:31:395',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1277,'2019/12/08 21:59:31:410',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1278,'2019/12/08 21:59:31:442',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1279,'2019/12/08 21:59:31:444',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1280,'2019/12/08 21:59:31:461',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1281,'2019/12/08 21:59:31:490',2,0.348323,0.168943,0.01718,0.939954,0.956351,0.805676,0.346728,0.160267,2
1282,'2019/12/08 21:59:31:493',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1283,'2019/12/08 21:59:31:509',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1284,'2019/12/08 21:59:31:539',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1285,'2019/12/08 21:59:31:542',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1286,'2019/12/08 21:59:31:562',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1287,'2019/12/08 21:59:31:590',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1288,'2019/12/08 21:59:31:594',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1289,'2019/12/08 21:59:31:610',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1290,'2019/12/08 21:59:31:640',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1291,'2019/12/08 21:59:31:644',2,0.364164,0.139655,0.012258,0.971022,0.95412,0.812943,0.353,0.140912,2
1292,'2019/12/08 21:59:31:670',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1293,'2019/12/08 21:59:31:692',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1294,'2019/12/08 21:59:31:695',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1295,'2019/12/08 21:59:31:710',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1296,'2019/12/08 21:59:31:739',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1297,'2019/12/08 21:59:31:743',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1298,'2019/12/08 21:59:31:760',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1299,'2019/12/08 21:59:31:792',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1300,'2019/12/08 21:59:31:796',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1301,'2019/12/08 21:59:31:810',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1302,'2019/12/08 21:59:31:840',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1303,'2019/12/08 21:59:31:843',2,0.399179,0.17263,0.002083,0.983978,0.957546,0.820209,0.415218,0.173067,2
1304,'2019/12/08 21:59:31:859',2,0.427554,0.148955,0.001264,0.973119,1.003775,0.782794,0.413462,0.137893,2
1305,'2019/12/08 21:59:31:889',2,0.427554,0.148955,0.001264,0.973119,1.003775,0.782794,0.413462,0.137893,2
