@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
1976,'2019/12/13 10:58:54:098',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1977,'2019/12/13 10:58:54:114',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1978,'2019/12/13 10:58:54:144',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1979,'2019/12/13 10:58:54:148',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1980,'2019/12/13 10:58:54:164',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1981,'2019/12/13 10:58:54:195',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1982,'2019/12/13 10:58:54:198',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1983,'2019/12/13 10:58:54:214',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1984,'2019/12/13 10:58:54:245',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1985,'2019/12/13 10:58:54:248',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1986,'2019/12/13 10:58:54:265',4,0.574462,0.572944,0.557876,0.569598,0.606134,0.17953,0.608204,0.53985,0.680917,0.526232,0.710699,0.393407,124.097458,3
1987,'2019/12/13 10:58:54:294',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1988,'2019/12/13 10:58:54:296',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1989,'2019/12/13 10:58:54:313',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1990,'2019/12/13 10:58:54:344',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1991,'2019/12/13 10:58:54:347',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1992,'2019/12/13 10:58:54:363',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1993,'2019/12/13 10:58:54:395',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1994,'2019/12/13 10:58:54:397',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1995,'2019/12/13 10:58:54:413',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1996,'2019/12/13 10:58:54:444',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1997,'2019/12/13 10:58:54:447',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1998,'2019/12/13 10:58:54:494',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
1999,'2019/12/13 10:58:54:495',4,0.538157,0.57055,0.5314,0.569945,0.601411,0.178742,0.608504,0.543609,0.686345,0.533756,0.702719,0.390624,127.043289,3
2000,'2019/12/13 10:58:54:513',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2001,'2019/12/13 10:58:54:547',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2002,'2019/12/13 10:58:54:548',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2003,'2019/12/13 10:58:54:565',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2004,'2019/12/13 10:58:54:595',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2005,'2019/12/13 10:58:54:599',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2006,'2019/12/13 10:58:54:614',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2007,'2019/12/13 10:58:54:644',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2008,'2019/12/13 10:58:54:647',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2009,'2019/12/13 10:58:54:664',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2010,'2019/12/13 10:58:54:695',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2011,'2019/12/13 10:58:54:698',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2012,'2019/12/13 10:58:54:714',4,0.537908,0.535358,0.531934,0.567618,0.595829,0.177329,0.537908,0.535358,0.673906,0.549551,0.676548,0.370016,115.374863,3
2013,'2019/12/13 10:58:54:744',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2014,'2019/12/13 10:58:54:746',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2015,'2019/12/13 10:58:54:763',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2016,'2019/12/13 10:58:54:793',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2017,'2019/12/13 10:58:54:797',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2018,'2019/12/13 10:58:54:814',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2019,'2019/12/13 10:58:54:844',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2020,'2019/12/13 10:58:54:847',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2021,'2019/12/13 10:58:54:863',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2022,'2019/12/13 10:58:54:894',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2023,'2019/12/13 10:58:54:897',4,0.494016,0.529272,0.488544,0.535213,0.560278,0.180737,0.542407,0.531722,0.616108,0.532006,0.647093,0.394567,124.133339,3
2024,'2019/12/13 10:58:54:913',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2025,'2019/12/13 10:58:54:945',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2026,'2019/12/13 10:58:54:947',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2027,'2019/12/13 10:58:54:964',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2028,'2019/12/13 10:58:54:994',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2029,'2019/12/13 10:58:54:998',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2030,'2019/12/13 10:58:55:014',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2031,'2019/12/13 10:58:55:045',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2032,'2019/12/13 10:58:55:048',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2033,'2019/12/13 10:58:55:064',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2034,'2019/12/13 10:58:55:094',4,0.491159,0.524098,0.614215,0.494934,0.514196,0.175839,0.553299,0.508235,0.614215,0.494934,0.596887,0.372547,103.151894,3
2035,'2019/12/13 10:58:55:098',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2036,'2019/12/13 10:58:55:115',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2037,'2019/12/13 10:58:55:144',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2038,'2019/12/13 10:58:55:149',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2039,'2019/12/13 10:58:55:164',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2040,'2019/12/13 10:58:55:194',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2041,'2019/12/13 10:58:55:198',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2042,'2019/12/13 10:58:55:214',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2043,'2019/12/13 10:58:55:244',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2044,'2019/12/13 10:58:55:247',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2045,'2019/12/13 10:58:55:265',4,0.476954,0.524909,0.512555,0.52492,0.474257,0.175259,0.582579,0.440196,0.585378,0.514346,0.58759,0.379139,110.497795,3
2046,'2019/12/13 10:58:55:295',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2047,'2019/12/13 10:58:55:297',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2048,'2019/12/13 10:58:55:313',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2049,'2019/12/13 10:58:55:344',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2050,'2019/12/13 10:58:55:347',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2051,'2019/12/13 10:58:55:363',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2052,'2019/12/13 10:58:55:395',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2053,'2019/12/13 10:58:55:398',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2054,'2019/12/13 10:58:55:414',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2055,'2019/12/13 10:58:55:445',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2056,'2019/12/13 10:58:55:448',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2057,'2019/12/13 10:58:55:465',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2058,'2019/12/13 10:58:55:494',4,0.419661,0.521616,0.564998,0.496306,0.450142,0.16878,0.419661,0.521616,0.564998,0.496306,0.548639,0.35765,108.151733,3
2059,'2019/12/13 10:58:55:497',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2060,'2019/12/13 10:58:55:513',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2061,'2019/12/13 10:58:55:543',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2062,'2019/12/13 10:58:55:547',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2063,'2019/12/13 10:58:55:563',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2064,'2019/12/13 10:58:55:593',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2065,'2019/12/13 10:58:55:597',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2066,'2019/12/13 10:58:55:613',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2067,'2019/12/13 10:58:55:643',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2068,'2019/12/13 10:58:55:649',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2069,'2019/12/13 10:58:55:664',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2070,'2019/12/13 10:58:55:693',4,0.366109,0.527384,0.457251,0.526369,0.407656,0.173795,0.468834,0.490685,0.521915,0.503263,0.512902,0.379708,112.200401,3
2071,'2019/12/13 10:58:55:697',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2072,'2019/12/13 10:58:55:713',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2073,'2019/12/13 10:58:55:743',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2074,'2019/12/13 10:58:55:747',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2075,'2019/12/13 10:58:55:763',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2076,'2019/12/13 10:58:55:793',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2077,'2019/12/13 10:58:55:797',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2078,'2019/12/13 10:58:55:813',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2079,'2019/12/13 10:58:55:844',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2080,'2019/12/13 10:58:55:847',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2081,'2019/12/13 10:58:55:864',4,0.367489,0.52838,0.522012,0.497457,0.386369,0.173028,0.446239,0.518597,0.522012,0.497457,0.486899,0.387593,95.250229,3
2082,'2019/12/13 10:58:55:901',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2083,'2019/12/13 10:58:55:903',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2084,'2019/12/13 10:58:55:943',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2085,'2019/12/13 10:58:55:947',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2086,'2019/12/13 10:58:55:963',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2087,'2019/12/13 10:58:55:993',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2088,'2019/12/13 10:58:55:998',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2089,'2019/12/13 10:58:56:014',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2090,'2019/12/13 10:58:56:043',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2091,'2019/12/13 10:58:56:047',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2092,'2019/12/13 10:58:56:064',4,0.382945,0.518165,0.513372,0.485845,0.377248,0.176211,0.493624,0.487501,0.513372,0.485845,0.465767,0.391178,98.900848,3
2093,'2019/12/13 10:58:56:094',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2094,'2019/12/13 10:58:56:098',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2095,'2019/12/13 10:58:56:114',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2096,'2019/12/13 10:58:56:143',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2097,'2019/12/13 10:58:56:147',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2098,'2019/12/13 10:58:56:163',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2099,'2019/12/13 10:58:56:193',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2100,'2019/12/13 10:58:56:197',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2101,'2019/12/13 10:58:56:213',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2102,'2019/12/13 10:58:56:244',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2103,'2019/12/13 10:58:56:248',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2104,'2019/12/13 10:58:56:264',4,0.378707,0.505663,0.500197,0.475969,0.325298,0.151575,0.460653,0.432279,0.500197,0.475969,0.470947,0.387141,99.853249,3
2105,'2019/12/13 10:58:56:294',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
2106,'2019/12/13 10:58:56:297',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
2107,'2019/12/13 10:58:56:313',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
2108,'2019/12/13 10:58:56:343',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
2109,'2019/12/13 10:58:56:347',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
2110,'2019/12/13 10:58:56:364',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
2111,'2019/12/13 10:58:56:393',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
2112,'2019/12/13 10:58:56:398',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
2113,'2019/12/13 10:58:56:414',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
2114,'2019/12/13 10:58:56:444',4,0.366612,0.510173,0.497281,0.462253,0.314126,0.131451,0.444705,0.435277,0.497281,0.462253,0.447455,0.349441,95.82515,3
