@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute outputs-1 numeric

@data
340,'2019/11/12 12:11:42:860',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
341,'2019/11/12 12:11:42:875',4,0.717847,0.27595,0.726366,0.270817,0.717344,0.268467,0.731891,0.279704,0.69697,0.271673,0.763338,0.355945,0.676575,0.369139,0.789096,0.500024,0.653921,0.486622,0.801339,0.597132,0.640479,0.600777,0.74652,0.593572,0.686405,0.585725,0.745449,0.768852,0.695108,0.764798,0.761865,0.876583,0.704525,0.875012,?
342,'2019/11/12 12:11:42:902',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
343,'2019/11/12 12:11:42:908',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
344,'2019/11/12 12:11:42:926',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
345,'2019/11/12 12:11:42:944',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
346,'2019/11/12 12:11:42:960',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
347,'2019/11/12 12:11:42:976',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
348,'2019/11/12 12:11:42:992',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
349,'2019/11/12 12:11:43:009',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
350,'2019/11/12 12:11:43:026',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
351,'2019/11/12 12:11:43:043',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
352,'2019/11/12 12:11:43:059',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
353,'2019/11/12 12:11:43:076',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
354,'2019/11/12 12:11:43:093',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
355,'2019/11/12 12:11:43:109',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
356,'2019/11/12 12:11:43:127',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
357,'2019/11/12 12:11:43:144',4,0.720025,0.274709,0.731672,0.270668,0.725183,0.267691,0.734049,0.280136,0.71822,0.278825,0.764387,0.354892,0.67823,0.368757,0.791952,0.497888,0.656948,0.486609,0.803066,0.596621,0.661468,0.55959,0.750118,0.593309,0.690346,0.584269,0.747943,0.762859,0.697759,0.76085,0.76037,0.870848,0.704521,0.86187,?
358,'2019/11/12 12:11:43:162',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
359,'2019/11/12 12:11:43:176',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
360,'2019/11/12 12:11:43:194',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
361,'2019/11/12 12:11:43:209',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
362,'2019/11/12 12:11:43:227',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
363,'2019/11/12 12:11:43:242',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
364,'2019/11/12 12:11:43:260',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
365,'2019/11/12 12:11:43:277',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
366,'2019/11/12 12:11:43:293',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
367,'2019/11/12 12:11:43:309',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
368,'2019/11/12 12:11:43:327',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
369,'2019/11/12 12:11:43:343',4,0.728951,0.281369,0.733557,0.271716,0.726636,0.267292,0.734484,0.281284,0.718127,0.27756,0.76296,0.353968,0.679705,0.36772,0.792249,0.495466,0.648709,0.487418,0.800253,0.593362,0.647052,0.58885,0.754206,0.591472,0.692562,0.58565,0.748717,0.758851,0.702154,0.760157,0.763028,0.860097,0.708767,0.861333,?
370,'2019/11/12 12:11:43:359',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
371,'2019/11/12 12:11:43:376',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
372,'2019/11/12 12:11:43:393',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
373,'2019/11/12 12:11:43:410',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
374,'2019/11/12 12:11:43:427',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
375,'2019/11/12 12:11:43:442',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
376,'2019/11/12 12:11:43:459',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
377,'2019/11/12 12:11:43:475',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
378,'2019/11/12 12:11:43:492',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
379,'2019/11/12 12:11:43:510',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
380,'2019/11/12 12:11:43:528',4,0.736131,0.280903,0.739363,0.270477,0.734896,0.267155,0.737367,0.279606,0.724088,0.278073,0.784024,0.356878,0.679246,0.367256,0.796956,0.49188,0.650662,0.489435,0.802087,0.599277,0.645034,0.593223,0.752888,0.594485,0.694024,0.58751,0.746788,0.77674,0.700094,0.776161,0.765807,0.886331,0.711362,0.89244,?
381,'2019/11/12 12:11:43:544',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
382,'2019/11/12 12:11:43:561',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
383,'2019/11/12 12:11:43:577',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
384,'2019/11/12 12:11:43:592',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
385,'2019/11/12 12:11:43:610',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
386,'2019/11/12 12:11:43:626',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
387,'2019/11/12 12:11:43:643',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
388,'2019/11/12 12:11:43:660',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
389,'2019/11/12 12:11:43:677',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
390,'2019/11/12 12:11:43:693',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
391,'2019/11/12 12:11:43:711',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
392,'2019/11/12 12:11:43:726',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
393,'2019/11/12 12:11:43:743',4,0.718711,0.275551,0.732121,0.270401,0.72548,0.268737,0.73514,0.277214,0.718833,0.279334,0.765639,0.350224,0.68211,0.364416,0.79976,0.489569,0.658122,0.479468,0.803429,0.597995,0.659351,0.558952,0.753075,0.58688,0.696956,0.580201,0.75026,0.761166,0.702636,0.753942,0.76207,0.875464,0.708107,0.867164,?
394,'2019/11/12 12:11:43:761',4,0.717068,0.275666,0.72738,0.271529,0.718135,0.269482,0.73205,0.278707,0.698177,0.271623,0.7644,0.349281,0.679245,0.361237,0.796567,0.489361,0.642845,0.482454,0.801585,0.594371,0.636433,0.594223,0.752836,0.585315,0.690625,0.576392,0.750252,0.752607,0.69553,0.747409,0.76062,0.863461,0.701496,0.85798,?
395,'2019/11/12 12:11:43:776',4,0.717068,0.275666,0.72738,0.271529,0.718135,0.269482,0.73205,0.278707,0.698177,0.271623,0.7644,0.349281,0.679245,0.361237,0.796567,0.489361,0.642845,0.482454,0.801585,0.594371,0.636433,0.594223,0.752836,0.585315,0.690625,0.576392,0.750252,0.752607,0.69553,0.747409,0.76062,0.863461,0.701496,0.85798,?
396,'2019/11/12 12:11:43:792',4,0.717068,0.275666,0.72738,0.271529,0.718135,0.269482,0.73205,0.278707,0.698177,0.271623,0.7644,0.349281,0.679245,0.361237,0.796567,0.489361,0.642845,0.482454,0.801585,0.594371,0.636433,0.594223,0.752836,0.585315,0.690625,0.576392,0.750252,0.752607,0.69553,0.747409,0.76062,0.863461,0.701496,0.85798,?
397,'2019/11/12 12:11:43:809',4,0.717068,0.275666,0.72738,0.271529,0.718135,0.269482,0.73205,0.278707,0.698177,0.271623,0.7644,0.349281,0.679245,0.361237,0.796567,0.489361,0.642845,0.482454,0.801585,0.594371,0.636433,0.594223,0.752836,0.585315,0.690625,0.576392,0.750252,0.752607,0.69553,0.747409,0.76062,0.863461,0.701496,0.85798,?
398,'2019/11/12 12:11:43:825',4,0.717068,0.275666,0.72738,0.271529,0.718135,0.269482,0.73205,0.278707,0.698177,0.271623,0.7644,0.349281,0.679245,0.361237,0.796567,0.489361,0.642845,0.482454,0.801585,0.594371,0.636433,0.594223,0.752836,0.585315,0.690625,0.576392,0.750252,0.752607,0.69553,0.747409,0.76062,0.863461,0.701496,0.85798,?
513,'2019/11/12 12:11:48:860',5,0.729809,0.275805,0.734631,0.268162,0.725917,0.265064,0.738301,0.280642,0.70386,0.275879,0.790651,0.354883,0.687504,0.36047,0.827208,0.378744,0.654593,0.396829,0.83441,0.377542,0.652298,0.390675,0.738659,0.573005,0.701624,0.567877,0.751867,0.758224,0.696394,0.754236,0.764972,0.87666,0.705923,0.876233,?
512,'2019/11/12 12:11:48:844',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
511,'2019/11/12 12:11:48:826',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
510,'2019/11/12 12:11:48:809',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
509,'2019/11/12 12:11:48:794',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
508,'2019/11/12 12:11:48:775',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
507,'2019/11/12 12:11:48:761',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
506,'2019/11/12 12:11:48:745',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
505,'2019/11/12 12:11:48:726',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
504,'2019/11/12 12:11:48:710',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
503,'2019/11/12 12:11:48:692',5,0.728381,0.27572,0.733997,0.26928,0.72414,0.265319,0.738128,0.281959,0.704469,0.275733,0.789466,0.354783,0.686949,0.358621,0.824326,0.380606,0.654425,0.396468,0.826858,0.384703,0.651944,0.393401,0.738592,0.571323,0.702263,0.566336,0.749919,0.750994,0.698382,0.746557,0.763408,0.869716,0.70495,0.862264,?
